,name,frame,left_count,right_count,491
0,PD5-20,5326,0,1,
1,PD5-20,5356,1,0,
2,PD5-20,24721,0,1,
3,PD5-20,25027,1,0,
4,PD5-20,26956,1,0,
5,PD5-20,26972,1,0,
