,name,frame,left_count,right_count,485
0,PD5-14,234,0,1,
1,PD5-14,5855,0,1,
2,PD5-14,6221,0,1,
3,PD5-14,6733,1,1,
4,PD5-14,13510,0,1,
5,PD5-14,13523,1,0,
6,PD5-14,13657,1,1,
7,PD5-14,13629,0,1,
8,PD5-14,16794,0,1,
9,PD5-14,20662,0,1,
10,PD5-14,20720,1,0,
11,PD5-14,21101,0,1,
12,PD5-14,25091,1,1,
