,name,frame,left_count,right_count,461
0,PD5-12,11553,1,0,
1,PD5-12,11571,1,0,
2,PD5-12,17824,1,0,
3,PD5-12,17828,1,0,
4,PD5-12,17894,1,0,
5,PD5-12,17903,1,0,
6,PD5-12,30489,1,0,
7,PD5-12,31484,1,0,
8,PD5-12,31506,0,1,
