,name,frame,left_count,right_count,481
0,PD5-04,13630,1,0,
1,PD5-04,13648,1,1,
2,PD5-04,18926,1,0,
3,PD5-04,26130,1,0,
4,PD5-04,26420,1,0,
5,PD5-04,26847,1,0,
6,PD5-04,26865,1,0,
7,PD5-04,28015,1,0,
8,PD5-04,28043,1,1,
9,PD5-04,28150,1,0,
10,PD5-04,30789,1,0,
11,PD5-04,32463,1,0,
