,name,frame,left_count,right_count,333
0,PD5-19,8219,1,0,
1,PD5-19,8245,1,0,
2,PD5-19,19488,1,1,
3,PD5-19,21141,1,0,
4,PD5-19,21783,1,0,
5,PD5-19,27788,1,0,
6,PD5-19,28405,1,0,
7,PD5-19,28463,1,0,
8,PD5-19,30083,1,1,
9,PD5-19,32091,1,0,
10,PD5-19,32110,1,0,
11,PD5-19,32132,1,0,
12,PD5-19,32164,0,1,
13,PD5-19,33074,1,0,
