,name,frame,left_count,right_count,570
0,PD5-13,6017,0,1,
1,PD5-13,6409,0,1,
2,PD5-13,8370,1,1,
3,PD5-13,12940,1,1,
4,PD5-13,17747,1,1,
5,PD5-13,20362,1,1,
6,PD5-13,23116,1,1,
7,PD5-13,26639,1,0,
8,PD5-13,28436,0,1,
9,PD5-13,29791,1,1,
10,PD5-13,34316,1,0,
