,name,frame,left_count,right_count,417
0,PD5-01,2079,1,1,
1,PD5-01,5991,0,1,
2,PD5-01,6216,1,0,
3,PD5-01,9978,1,1,
4,PD5-01,10759,1,1,
5,PD5-01,12968,1,1,
6,PD5-01,13208,1,1,
7,PD5-01,13643,0,1,
8,PD5-01,13662,1,0,
9,PD5-01,13846,1,1,
10,PD5-01,14632,1,1,
11,PD5-01,15261,1,1,
12,PD5-01,17783,1,0,
13,PD5-01,17824,1,1,
14,PD5-01,18985,0,1,
15,PD5-01,19008,1,0
16,PD5-01,20219,1,1
17,PD5-01,20302,1,0
18,PD5-01,21304,1,1
19,PD5-01,21666,1,1
20,PD5-01,22008,1,1
21,PD5-01,25648,1,1
22,PD5-01,26893,1,1
23,PD5-01,26999,0,1
24,PD5-01,29012,1,0
25,PD5-01,30611,1,1
26,PD5-01,32246,1,1
27,PD5-01,32636,1,1
28,PD5-01,33272,0,1
29,PD5-01,33950,1,1
