,name,frame,left_count,right_count,453
0,PD5-24,20799,1,0,
1,PD5-24,21214,1,0,
2,PD5-24,21260,1,0,
3,PD5-24,25291,1,0,
4,PD5-24,25745,1,0,
5,PD5-24,26716,1,0,
6,PD5-24,26731,0,1,
7,PD5-24,26745,1,0,
8,PD5-24,28047,0,1,
9,PD5-24,28094,1,0,
10,PD5-24,29291,1,0,
11,PD5-24,29852,1,0,
12,PD5-24,29910,1,0,
13,PD5-24,29963,1,0,
14,PD5-24,31923,1,0,
15,PD5-24,33825,1,0
16,PD5-24,33857,1,0
