,name,frame,left_count,right_count,877
0,PD5-16,1133,1,0,
1,PD5-16,2979,1,0,
2,PD5-16,7229,1,1,
3,PD5-16,7280,0,1,
4,PD5-16,21395,1,0,
5,PD5-16,21469,0,1,
6,PD5-16,23294,1,0,
7,PD5-16,23351,0,1,
8,PD5-16,23378,1,0,
9,PD5-16,24639,1,0,
10,PD5-16,24756,1,0,
11,PD5-16,26280,1,0,
12,PD5-16,27690,1,0,
13,PD5-16,28496,1,0,
14,PD5-16,31794,1,0,
15,PD5-16,32705,1,1
16,PD5-16,33112,1,0
17,PD5-16,33729,1,0
18,PD5-16,33769,1,0
19,PD5-16,33790,1,0
20,PD5-16,34275,1,0
