,name,frame,left_count,right_count,807
0,PD5-17,1170,1,0,
1,PD5-17,14547,1,0,
2,PD5-17,24939,1,0,
3,PD5-17,24994,1,0,
4,PD5-17,30434,1,0,
5,PD5-17,30458,1,0,
6,PD5-17,30478,1,0,
7,PD5-17,30503,0,1,
8,PD5-17,30653,0,1,
9,PD5-17,33096,1,0,
