,name,frame,left_count,right_count,1043
0,PD5-19,3946,1,1,
1,PD5-19,16340,1,0,
2,PD5-19,16375,0,1,
3,PD5-19,16401,1,0,
4,PD5-19,19108,1,0,
5,PD5-19,19181,0,1,
6,PD5-19,19253,1,0,
7,PD5-19,20490,1,0,
8,PD5-19,20542,1,0,
9,PD5-19,21075,1,0,
10,PD5-19,21897,1,1,
11,PD5-19,22473,1,0,
12,PD5-19,22542,1,1,
13,PD5-19,28251,1,1,
