,name,frame,left_count,right_count,974
0,PD5-14,19951,0,1,
1,PD5-14,19983,1,0,
2,PD5-14,21995,1,0,
3,PD5-14,22014,0,1,
4,PD5-14,25021,0,1,
5,PD5-14,30879,0,1,
